comment,db_key,is_disabled,parent_rule_ref,rank,tag,access_rule.match_part.match_sources.match_source_ref.type,access_rule.match_part.match_sources.match_source_ref.value,access_rule.match_part.match_destinations.match_destination_ref.type,access_rule.match_part.match_destinations.match_destination_ref.value,access_rule.match_part.match_services.match_service_ref.type,access_rule.match_part.match_services.match_service_ref.value,access_rule.action.type,access_rule.option.log_policy.closing_mode,access_rule.option.log_policy.log_level,access_rule.option.log_policy.mss_enforce,access_rule.match_part.match_services.match_service_ref.ref_key,access_rule.option.log_policy.log_compression,comment_rule.background_color,access_rule.match_part.user_match.user.class_id,access_rule.match_part.user_match.user.display_name,access_rule.match_part.user_match.user.domain,access_rule.match_part.user_match.user.ref,access_rule.match_part.user_match.auth_service.ref,access_rule.match_part.user_match.auth_service.ref_key,access_rule.vpn_action.meta_mobile_vpn,access_rule.vpn_action.type,access_rule.vpn_action.vpn_ref.ref,name,access_rule.match_part.match_sources.match_source_ref.ref_key,access_rule.option.decrypting,access_rule.option.deep_inspection,access_rule.option.log_policy.application,access_rule.option.conn_tracking,nat_rule.valid_fw_ref,nat_rule.match_part.match_sources.match_source_ref.type,nat_rule.match_part.match_sources.match_source_ref.value,nat_rule.match_part.match_destinations.match_destination_ref.type,nat_rule.match_part.match_destinations.match_destination_ref.value,nat_rule.match_part.match_services.match_service_ref.ref_key,nat_rule.match_part.match_services.match_service_ref.type,nat_rule.match_part.match_services.match_service_ref.value,nat_rule.action.type,nat_rule.option.log_policy.closing_mode,nat_rule.option.log_policy.log_level,nat_rule.option.log_policy.mss_enforce,nat_rule.option.nat_src.dynamic_nat.generate_arp,nat_rule.option.nat_src.dynamic_nat.packet_description.first_port,nat_rule.option.nat_src.dynamic_nat.packet_description.last_port,nat_rule.option.nat_src.dynamic_nat.packet_description.ne_ref
,11618,false,Access rule : insert point,354.0,2098969.7,network_element,host-10.53.135.100,network_element | network_element | network_element | network_element | network_element | network_element | network_element,Cairo_ IT_Test _115 | network-10.53.105.0/24 | network-10.53.106.0/24 | network-10.53.107.0/24 | network-10.53.123.0/24 | network-10.53.145.0/24 | network-10.53.150.0/24,service | service,9100 | 9182,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11625,false,Access rule : insert point,355.0,2098976.7,network_element,network-10.53.145.0/24,network_element | network_element,dns1 | dns2,service | service | service | service | service,123 | DNS | DNS (TCP) | DNS (UDP) | tcp_service_123,allow,true,undefined,false,444 | 321 | 414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11615,false,Access rule : insert point,356.0,2098966.6,network_element,10.54.125.0,network_element,network-10.53.123.0/24,service,Remote Desktop,allow,true,undefined,false,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11602,false,Access rule : insert point,357.0,2098954.6,network_element,10.53.222.0/24,network_element,10.53.106.241,service,3100,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11810,false,Access rule : insert point,358.0,2098959.8,network_element | network_element | network_element | network_element | network_element | network_element | network_element,10.53.130.0/24 | AI_Wireless | AIC SWD | alex-wireless | Alexandria_R&D_Team_126    | Cairo_R&D_Team_126- | network-10.54.129.0/24,network_element,10.53.106.247,service | service | service | service,HTTP | HTTPS | tcp_service_443 | tcp_service_80,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11600,false,Access rule : insert point,359.0,2098952.6,network_element | network_element,10.54.230.30 | 10.54.230.31,network_element,10.53.123.250,service,tcp_service_25,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11590,false,Access rule : insert point,360.0,2098942.9,network_element | network_element | network_element,ai_server | network-10.53.127.0/24 | network-10.53.128.0/24,network_element,ANY,service | service | service | service,HTTP | HTTPS | tcp_service_443 | tcp_service_80,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11591,false,Access rule : insert point,361.0,2098945.6,network_element | network_element,AIC SWD | network-10.54.129.0/24,network_element,10.53.222.22,service | service,8000tcp | tcp_service_22,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11592,false,Access rule : insert point,362.0,2098946.6,network_element | network_element,AIC SWD | network-10.54.129.0/24,network_element,10.53.222.2,service | service | service,8000tcp | tcp_service_22 | tcp_service_80,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11589,false,Access rule : insert point,363.0,2098941.6,network_element | network_element,Alexandria_R&D_Team_126    | Cairo_R&D_Team_126,network_element,10.53.222.2,service,tcp_service_80,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11572,false,Access rule : insert point,364.0,2098924.8,network_element | network_element | network_element,AIC SWD | network-10.53.107.0/24 | network-10.54.129.0/24,network_element,SW Debug VM,service | service | service | service,HTTP | HTTPS | tcp_service_443 | tcp_service_80,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11588,false,Access rule : insert point,365.0,2098940.6,network_element,Cairo_R&D_Team_126,network_element,102.128.176.211,service,4041,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11587,false,Access rule : insert point,366.0,2098939.7,network_element,10.54.135.0/24,network_element,network-10.53.106.0/24,service | service | service | service | service | service,HTTP | HTTPS | ssh | tcp_service_22 | tcp_service_443 | tcp_service_80,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11811,false,Access rule : insert point,367.0,2099165.2,network_element | network_element | network_element | network_element | network_element | network_element,AI_Wireless | AIC SWD | alex-wireless | Alexandria_R&D_Team_126    | Cairo_R&D_Team_126- | network-10.54.129.0/24,network_element,10.53.106.247,service | service | service | service | service | service,HTTP | HTTPS | ssh | tcp_service_22 | tcp_service_443 | tcp_service_80,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11812,true,Access rule : insert point,368.0,2099133.3,network_element,AIC-Pool,network_element,10.53.106.100,service | service | service,HTTP | HTTPS | tcp_service_443,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11813,false,Access rule : insert point,369.0,2098914.6,network_element,AI_Wireless,network_element,network-10.53.127.0/24,service,tcp_service_22,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11814,true,Access rule : insert point,370.0,2098927.9,network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element,10.53.130.0/24 | 10.54.200.0/24 | AI_Wireless | AIC Operations | AIC SWD | alex-wireless | Alexandria_R&D_Team_126    | Cairo_R&D_Team_126 | network-10.53.107.0/24 | network-10.53.150.0/24 | network-10.54.129.0/24,network_element,10.53.106.100,service | service | service | service,HTTP | HTTPS | tcp_service_443 | tcp_service_80,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11815,false,Access rule : insert point,371.0,2098937.11,network_element | network_element | network_element | network_element | network_element | network_element,AI-lab | AIC SWD | Alexandria_IT_Admin_125 | Alexandria_R&D_Team_126    | Cairo_R&D_Team_126- | network-10.54.129.0/24,network_element,network-10.53.106.0/24,service | service,ssh | tcp_service_22,allow,,undefined,false,,off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11816,false,Access rule : insert point,372.0,2098913.6,network_element,10.53.130.0/24,network_element,network-10.53.127.0/24,service | service | service | service | service | service | service | service,8000tcp | 8001-8009 | 8001-8009udp | 8080 | 8081 | tcp_service_22 | tcp_service_443 | tcp_service_80,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11559,false,Access rule : insert point,373.0,2098912.6,network_element,10.53.130.0/24,network_element | network_element,10.53.120.0/24 | network-10.53.128.0/24,service | service | service | service | service | service,8000tcp | 8080 | 8081 | tcp_service_22 | tcp_service_443 | tcp_service_80,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11817,false,Access rule : insert point,374.0,2098915.6,network_element,AI_Wireless,network_element,10.53.120.0/24,service | service,ICMP | tcp_service_22,allow,true,undefined,false,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11565,false,Access rule : insert point,375.0,2098918.7,network_element | network_element,network-10.53.127.0/24 | network-10.53.128.0/24,network_element | network_element,AD1 | AD2,service | service | service | service | service | service | service | service | service | service | service | service | service,123 | 3268-3269 | 389 | 389/TCP | 445 | 49152-65535-tcp | 88 | 88-tcp | LDAPS (TCP) | tcp_service_123 | tcp_service_135 | tcp_service_53 | udp_service_53,allow,true,undefined,false,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11566,false,Access rule : insert point,376.0,2098919.7,network_element | network_element,10.58.127.0/24 | network-10.53.127.0/24,network_element,network-10.53.222.0/24,service | service | service | service | service | service,8001-8009 | 8001-8009udp | tcp_service_111 | tcp_service_2049 | udp_service_111 | udp_service_2049,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11628,false,Access rule : insert point,377.0,2098978.7,network_element | network_element | network_element,AIC Operations | AIC SWD | AIC-CAI-IT,network_element,www1.aic.gov.eg,service | service,HTTPS | tcp_service_443,allow,true,undefined,false,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11630,false,Access rule : insert point,378.0,2098980.6,network_element,AIC SWD,network_element,host-172.26.80.129,service | service | service | service,HTTP | HTTPS | tcp_service_443 | tcp_service_80,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11529,false,Access rule : insert point,379.0,2098873.8,network_element | network_element,AIC SWD | AIC-CAI-IT,network_element,AIC-SP-stg,service | service | service,HTTPS | Remote Desktop | tcp_service_443,allow,true,undefined,false,332 | 281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11530,false,Access rule : insert point,380.0,2098874.8,network_element,AIC Operations,network_element,AIC-SP-stg,service | service,HTTPS | tcp_service_443,allow,true,undefined,false,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11531,false,Access rule : insert point,381.0,2098881.7,network_element,AIC-CAI-IT,network_element | network_element,AIC-AD-01 | AIC-AD-02,service,Remote Desktop,allow,true,undefined,false,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11532,false,Access rule : insert point,382.0,2098882.7,network_element,AIC SWD,network_element,AIC-DB-stg,service,Remote Desktop,allow,true,undefined,false,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11508,false,Access rule : insert point,383.0,2098852.9,network_element,AIC SWD,network_element,host-10.53.129.1,service,ICMP,allow,true,undefined,false,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11488,false,Access rule : insert point,384.0,2098826.8,network_element,AIC SWD,network_element,network-10.53.230.0/24,service | service | service | service | service | service,161 | 9100 | 9101 | TCP_161 | tcp_service_443 | tcp_service_80,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11489,false,Access rule : insert point,385.0,2098827.9,network_element,AIC SWD,network_element,network-10.53.101.0/24,service | service | service | service | service | service | service | service,137 | 138 | 445 | TCP_139 | tcp_service_111 | tcp_service_2049 | udp_service_111 | udp_service_2049,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11490,false,Access rule : insert point,386.0,2098828.10,network_element | network_element,AIC SWD | network-10.54.129.0/24,network_element,network-10.53.105.0/24,service | service,tcp_service_443 | tcp_service_80,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11495,false,Access rule : insert point,387.0,2098838.9,network_element | network_element,AIC SWD | network-10.54.129.0/24,network_element,network-10.53.107.0/24,service | service | service | service | service,3000-10000 | 30000-32768 | tcp_service_22 | tcp_service_443 | tcp_service_80,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11496,false,Access rule : insert point,388.0,2098839.9,network_element | network_element,AIC SWD | network-10.54.129.0/24,network_element,network-10.53.150.0/24,service | service | service,tcp_service_22 | tcp_service_443 | tcp_service_80,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11497,false,Access rule : insert point,389.0,2098840.9,network_element | network_element,AIC SWD | network-10.54.129.0/24,network_element | network_element,dns1 | dns2,service | service | service | service,123 | tcp_service_123 | tcp_service_53 | udp_service_53,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11498,false,Access rule : insert point,390.0,2098841.9,network_element | network_element,AIC SWD | network-10.54.129.0/24,network_element,10.53.106.250,service | service | service | service | service,8080 | 8081 | 8088 | 8089 | 9000,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11499,false,Access rule : insert point,391.0,2098842.10,network_element | network_element,AIC SWD | network-10.54.129.0/24,network_element,102.217.68.120,service,5555,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11500,false,Access rule : insert point,392.0,2098843.10,network_element,AIC SWD,network_element,Not Internal,service | service | service | service,ssh | tcp_service_22 | tcp_service_443 | tcp_service_80,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11501,false,Access rule : insert point,393.0,2098844.9,network_element | network_element,AIC SWD | network-10.54.129.0/24,network_element,10.53.150.245,service | service | service | service,5432 | 5555 | 8888 | 9000,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11506,true,Access rule : insert point,394.0,2098849.9,network_element,network-10.54.129.0/24,network_element,10.53.106.227,service,8834,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11502,false,Access rule : insert point,395.0,2098845.9,network_element | network_element,AIC SWD | network-10.54.129.0/24,network_element,10.53.106.240,service | service,1514-1515 | 55000,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11503,false,Access rule : insert point,396.0,2098846.11,network_element | network_element,AIC SWD | network-10.54.129.0/24,network_element,10.53.135.252-10.53.135.253,service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service,123 | 200 | 32683 | 389 | 389/TCP | 41952-65535 | 445 | 464 | Kpasswd | LDAPS (TCP) | tcp_service_123 | tcp_service_135 | tcp_service_53 | tcp_service_88 | udp_service_53 | udp_service_88,allow,true,undefined,false,345 | 348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11504,false,Access rule : insert point,397.0,2098847.12,network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element,10.58.125.0./24 | 10.58.126.0/24 | 10.58.127.0/24 | 10.58.128.0 | 10.58.129.0/24 | 10.58.130.0 | 10.58.200.0 | AI_Wireless | AIC SWD | Alexandria_R&D_Team_126    | Cairo_R&D_Team_126 | network-10.53.41.0/24,network_element,Windows Update Server,service | service | service | service | service | service | service | service,138/TCP | 445 | 8530-8531 | NetBIOS-NS (TCP) | TCP_139 | tcp_service_135 | tcp_service_443 | tcp_service_80,allow,true,undefined,false,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11511,false,Access rule : insert point,398.0,2098855.8,network_element | network_element,10.54.125.0 | network-10.53.125.0/24,network_element,AIC SWD,service | service | service,5900 | Remote Desktop | tcp_service_22,allow,true,undefined,false,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11512,false,Access rule : insert point,399.0,2098856.9,network_element,network-10.53.125.0/24,network_element,network-10.54.129.0/24,service | service | service,5900 | Remote Desktop | tcp_service_22,allow,true,undefined,false,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11510,false,Access rule : insert point,400.0,2098854.8,network_element,10.53.130.0/24,network_element,10.53.222.22,service,4040,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11480,false,Access rule : insert point,401.0,2098815.12,network_element,10.54.135.0/24,network_element,network-10.53.107.0/24,service | service | service | service,HTTP | HTTPS | tcp_service_443 | tcp_service_80,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11188,false,Access rule : insert point,402.0,2097904.12,network_element,network-10.53.106.0/24,network_element,Docker Registry Backed,service,5000,allow,true,stored,false,,off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11466,true,Access rule : insert point,403.0,2098734.11,network_element,Alexandria_R&D_Team_126   ,network_element,10.53.106.222,service | service,5900 | Remote Desktop,allow,true,undefined,false,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11467,true,Access rule : insert point,404.0,2098732.12,network_element,Cairo_R&D_Team_126-,network_element,3.73.48.114,service | service | service,5557 | 5559 | 7007,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11383,true,Access rule : insert point,405.0,2098733.12,network_element,Cairo_R&D_Team_126-,network_element,10.53.106.222,service | service,5900 | Remote Desktop,allow,true,undefined,false,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11468,false,Access rule : insert point,406.0,2098712.10,network_element,10.53.105.252,network_element,NLP Annotation Tool,service | service | service | service,8080 | HTTP | HTTPS | tcp_service_80,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11780,false,Access rule : insert point,407.0,2099156.5,network_element,NGINX-Reverse-Proxy-VM 1,network_element,network-10.53.107.0/24,service | service | service | service | service | service,31000-31199 | 5000-6999 | 8080 | 8081 | HTTP | HTTPS,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11781,false,Access rule : insert point,408.0,2099157.4,network_element,NGINX-Reverse-Proxy-VM 1,network_element,10.53.150.245,service | service | service | service,5432 | 5555 | 8888 | 9000,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11782,false,Access rule : insert point,409.0,2099158.4,network_element,NGINX-Reverse-Proxy-VM 1,network_element,NLP Annotation Tool,service | service | service,8080 | HTTP | HTTPS,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11783,false,Access rule : insert point,410.0,2099159.4,network_element,NGINX-Reverse-Proxy-VM 1,network_element,NLP System of Estimating Alimony,service | service,HTTP | HTTPS,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11784,false,Access rule : insert point,411.0,2099160.4,network_element,NGINX-Reverse-Proxy-VM 1,network_element,GIS Land Incursion Data Collection,service | service | service | service,8000tcp | 8001 | HTTP | HTTPS,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11785,false,Access rule : insert point,412.0,2099161.4,network_element,NGINX-Reverse-Proxy-VM 1,network_element,NLP Annotation Server,service | service | service | service | service,10015-10016 | 9090 | 9443 | HTTP | HTTPS,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11786,false,Access rule : insert point,413.0,2099162.4,network_element,NGINX-Reverse-Proxy-VM 1,network_element,Diabetic Retinopathy Production VM,service | service,HTTP | HTTPS,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11469,false,Access rule : insert point,414.0,2098731.11,network_element | network_element,10.53.130.0/24 | 10.58.130.0,network_element | network_element | network_element | network_element | network_element,10.53.120.0/24 | 10.53.222.0/24 | network-10.53.127.0/24 | network-10.53.128.0/24 | NEW_SERVER_MGMT,service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service,3000 | 4040 | 8000-8008/tcp | 8006 | 8006/UDP | 8080 | 8081 | 8082 | 8091 | 8092 | 8888 | 9090 | 9990 | Address Mask Reply (Any Code) | HTTP | HTTPS | Remote Desktop | SSH,allow,true,undefined,false,2 | 330 | 332 | 281 | 380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11470,false,Access rule : insert point,415.0,2098720.10,network_element | network_element | network_element,AI_Wireless | Alexandria_R&D_Team_126    | Cairo_R&D_Team_126,network_element,host-10.53.127.11,service | service,SSH | tcp_service_22,allow,true,undefined,false,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11368,false,Access rule : insert point,416.0,2098719.12,network_element | network_element | network_element | network_element,10.54.200.0/24 | AI_Wireless | alex-wireless | users,network_element,10.53.106.248,service | service | service,HTTP | HTTPS | tcp_service_80,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11471,false,Access rule : insert point,417.0,2098722.10,network_element,host-10.53.127.11,network_element | network_element,network-10.53.106.0/24 | network-10.53.107.0/24,service | service | service | service | service,HTTP | HTTPS | SSH | tcp_service_22 | tcp_service_80,allow,true,undefined,false,330 | 332 | 380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11370,false,Access rule : insert point,418.0,2098721.11,network_element | network_element | network_element | network_element,AD1 | AD2 | dns1 | dns2,network_element,host-10.53.127.11,service | service | service | service,123 | tcp_service_123 | tcp_service_53 | udp_service_53,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11355,false,Access rule : insert point,419.0,2098706.11,network_element | network_element,Alexandria_R&D_Team_126    | Cairo_R&D_Team_126,network_element,10.53.106.242,service,6900,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11346,false,Access rule : insert point,420.0,2098696.12,network_element,10.53.105.252,network_element,network-10.53.107.0/24,service | service | service | service | service | service | service,31000-31199 | 5000-6999 | 8080 | 8081 | HTTP | HTTPS | tcp_service_80,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11358,true,Access rule : insert point,421.0,2098708.12,network_element,Cairo_R&D_Team_126,network_element,10.53.106.236,service,8080,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11299,true,Access rule : insert point,422.0,2098651.12,network_element,Cairo_R&D_Team_126,network_element,10.53.105.252,service | service | service | service | service | service | service,10015-10016 | 8091 | 9000 | 9443 | HTTP | HTTPS | SSH,allow,true,undefined,false,330 | 332 | 380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11313,false,Access rule : insert point,423.0,2098665.13,network_element,10.53.105.252,network_element,NLP System of Estimating Alimony,service | service | service,HTTP | HTTPS | tcp_service_80,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11351,false,Access rule : insert point,424.0,2098702.11,network_element,10.53.106.250,network_element,10.53.101.253,service | service | service | service,Sun RPC (TCP) | Sun RPC (UDP) | tcp_service_2049 | udp_service_2049,allow,true,undefined,false,382 | 437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11405,false,Access rule : insert point,425.0,2098758.14,network_element | network_element,10.53.135.135-10.53.135.235 | 10.53.135.252-10.53.135.253,network_element | network_element | network_element,10.54.135.0/24 | network-10.53.107.0/24 | network-10.53.41.0/24,service | service | service | service | service,445 | DNS (TCP) | DNS (UDP with SafeSearch) | Microsoft-DS | SMB-TCP,allow,true,undefined,false,321 | 12063 | 351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11855,false,Access rule : insert point,425.5,2099238.0,network_element | network_element,dns1 | dns2,network_element,network-10.53.118.0/24,service | service,DNS (TCP) | DNS (UDP),allow,true,undefined,false,321 | 414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11406,false,Access rule : insert point,426.0,2098759.11,network_element,network-10.53.107.0/24,network_element | network_element,AD1 | AD2,service | service | service | service,LDAP (TCP) | LDAP (UDP) | LDAPS (TCP) | LDAPS (UDP),allow,true,undefined,false,347 | 457 | 348 | 458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11345,false,Access rule : insert point,427.0,2098695.12,network_element | network_element | network_element | network_element,10.54.200.0/24 | AI_Wireless | alex-wireless | users,network_element,IT Assets Inventory,service | service | service,HTTP | HTTPS | tcp_service_80,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11353,false,Access rule : insert point,428.0,2098704.11,network_element | network_element | network_element | network_element | network_element,10.54.200.0/24 | AI_Wireless | Alexandria_R&D_Team_126    | Cairo_R&D_Team_126 | users,network_element,10.53.106.239,service | service | service,HTTP | HTTPS | tcp_service_80,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11343,false,Access rule : insert point,429.0,2098693.12,network_element | network_element | network_element | network_element | network_element | network_element | network_element,10.53.126.124 | 10.53.126.125 | 10.53.126.126 | 10.53.126.127 | 10.54.126.20 | 10.54.126.24 | 10.54.126.30,network_element,10.53.106.227,service,8834,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11335,true,Access rule : insert point,430.0,2098687.12,network_element,10.53.105.252,network_element,10.53.150.248,service | service | service,HTTP | HTTPS | tcp_service_80,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11336,true,Access rule : insert point,431.0,2098688.12,network_element,10.53.130.0/24,network_element,10.53.150.248,service | service | service | service | service,HTTP | HTTPS | SSH | tcp_service_22 | tcp_service_80,allow,true,undefined,false,330 | 332 | 380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11332,true,Access rule : insert point,432.0,2098684.12,network_element,Cairo_R&D_Team_126,network_element,host-10.53.106.228,service,3000-5000,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11375,false,Access rule : insert point,433.0,2098726.12,network_element | network_element,AI_Wireless | users,network_element,host-10.53.106.228,service | service,HTTP | HTTPS,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11324,false,Access rule : insert point,434.0,2098676.11,network_element,10.53.222.2,network_element,10.53.106.241,service | service,SSH | tcp_service_22,allow,true,undefined,false,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11327,false,Access rule : insert point,435.0,2098679.11,network_element,10.53.222.3,network_element,10.53.106.241,service | service,SSH | tcp_service_22,allow,true,undefined,false,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
